Age,Weight,Height,Activity Level,Gender,Basic Metabolic Rate,BMI,Diet Breakfast,Diet Lunch,Diet Dinner,Snacks
42,102.1,185.4,Extremely Active,Female,1808.75,29.7,Oatmeal_350_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
43,60.2,193.3,Lightly Active,Male,1600.125,16.1,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
23,119.5,157.9,Lightly Active,Male,2071.875,47.9,Yogurt & Fruit_400_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Chips_300_Calories
40,79.6,172.8,Sedentary,Other,1515.0,26.7,Oatmeal_350_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
67,50.0,178.9,Lightly Active,Female,1122.125,15.6,Yogurt & Fruit_400_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
34,105.7,198.2,Lightly Active,Other,1964.75,26.9,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
49,55.5,179.5,Lightly Active,Other,1270.875,17.2,Eggs & Toast_450_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
66,83.0,172.3,Very Active,Female,1415.875,28.0,Smoothie_300_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Nuts_250_Calories
18,66.4,195.9,Very Active,Male,1803.375,17.3,Oatmeal_350_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
68,61.6,184.2,Very Active,Female,1266.25,18.2,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
21,65.3,196.2,Lightly Active,Other,1613.25,17.0,Oatmeal_350_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
51,96.9,153.4,Moderately Active,Other,1511.75,41.2,Smoothie_300_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Chips_300_Calories
49,91.5,154.0,Moderately Active,Male,1637.5,38.6,Eggs & Toast_450_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Chips_300_Calories
24,54.5,192.1,Lightly Active,Male,1630.625,14.8,Smoothie_300_Calories,Salad_300_Calories,Beef Stew_750_Calories,Fruit_120_Calories
70,101.3,191.4,Very Active,Male,1864.25,27.7,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Fruit_120_Calories
18,87.9,156.6,Very Active,Female,1606.75,35.8,Smoothie_300_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
26,56.1,178.1,Extremely Active,Other,1383.125,17.7,Eggs & Toast_450_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
42,78.7,166.1,Lightly Active,Male,1620.125,28.5,Eggs & Toast_450_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
24,96.7,164.8,Very Active,Female,1716.0,35.6,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
29,63.4,157.8,Lightly Active,Female,1314.25,25.5,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
22,97.5,167.4,Very Active,Female,1750.25,34.8,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
80,68.6,191.9,Sedentary,Male,1490.375,18.6,Oatmeal_350_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
71,103.5,193.8,Sedentary,Female,1730.25,27.6,Smoothie_300_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
55,52.1,179.6,Sedentary,Other,1207.5,16.2,Eggs & Toast_450_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
25,92.7,170.6,Lightly Active,Other,1707.25,31.9,Yogurt & Fruit_400_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
73,118.0,157.3,Extremely Active,Male,1803.125,47.7,Eggs & Toast_450_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Fruit_120_Calories
43,62.3,157.4,Very Active,Male,1396.75,25.1,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
69,112.4,198.2,Moderately Active,Female,1856.75,28.6,Eggs & Toast_450_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
60,92.5,194.6,Sedentary,Male,1846.25,24.4,Eggs & Toast_450_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
23,91.6,197.9,Lightly Active,Male,2042.875,23.4,Oatmeal_350_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
55,95.4,177.0,Lightly Active,Male,1790.25,30.5,Smoothie_300_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
22,119.5,199.4,Sedentary,Female,2170.25,30.1,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Chips_300_Calories
78,56.2,184.8,Lightly Active,Male,1332.0,16.5,Eggs & Toast_450_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
80,61.4,185.4,Very Active,Male,1377.75,17.9,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
60,92.9,194.7,Lightly Active,Other,1684.875,24.5,Smoothie_300_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
75,106.7,188.2,Moderately Active,Female,1707.25,30.1,Smoothie_300_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
30,52.9,187.1,Moderately Active,Male,1553.375,15.1,Eggs & Toast_450_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
34,112.2,153.3,Moderately Active,Female,1749.125,47.7,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
75,60.9,190.5,Very Active,Other,1263.625,16.8,Oatmeal_350_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Nuts_250_Calories
23,89.2,161.1,Very Active,Female,1622.875,34.4,Oatmeal_350_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
31,103.7,183.7,Moderately Active,Female,1869.125,30.7,Eggs & Toast_450_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
29,96.4,198.3,Very Active,Male,2063.375,24.5,Smoothie_300_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
40,103.4,186.6,Lightly Active,Male,2005.25,29.7,Smoothie_300_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
60,70.5,180.7,Lightly Active,Other,1373.375,21.6,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Chips_300_Calories
57,110.2,157.6,Sedentary,Other,1641.0,44.4,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
18,68.0,164.0,Sedentary,Female,1454.0,25.3,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
42,99.9,192.1,Sedentary,Other,1828.625,27.1,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
66,57.5,197.7,Very Active,Female,1319.625,14.7,Eggs & Toast_450_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Chips_300_Calories
45,115.3,164.5,Moderately Active,Female,1795.125,42.6,Oatmeal_350_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Fruit_120_Calories
73,69.7,168.2,Very Active,Other,1222.25,24.6,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
48,59.0,177.2,Moderately Active,Female,1296.5,18.8,Oatmeal_350_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
42,58.8,161.4,Sedentary,Male,1391.75,22.6,Smoothie_300_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
46,105.3,182.2,Sedentary,Other,1800.75,31.7,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
42,104.8,157.7,Extremely Active,Other,1662.625,42.1,Eggs & Toast_450_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
80,97.1,159.6,Extremely Active,Other,1407.5,38.1,Eggs & Toast_450_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
48,118.5,188.2,Lightly Active,Female,1960.25,33.5,Yogurt & Fruit_400_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
75,118.0,157.9,Lightly Active,Female,1630.875,47.3,Smoothie_300_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
70,100.8,174.7,Extremely Active,Male,1754.875,33.0,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
64,108.9,192.2,Lightly Active,Other,1809.25,29.5,Smoothie_300_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
50,104.3,172.5,Moderately Active,Other,1710.125,35.1,Eggs & Toast_450_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
80,55.4,151.2,Sedentary,Female,938.0,24.2,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Chips_300_Calories
79,94.2,156.9,Lightly Active,Female,1366.625,38.3,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Fruit_120_Calories
64,79.0,165.4,Moderately Active,Female,1342.75,28.9,Yogurt & Fruit_400_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
53,84.2,170.9,Sedentary,Male,1650.125,28.8,Oatmeal_350_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
40,65.5,151.4,Extremely Active,Male,1406.25,28.6,Oatmeal_350_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
65,52.1,200.0,Sedentary,Other,1285.0,13.0,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
26,112.9,193.9,Extremely Active,Female,2049.875,30.0,Smoothie_300_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Chips_300_Calories
21,114.6,163.7,Extremely Active,Other,1903.125,42.8,Oatmeal_350_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
54,101.9,165.9,Very Active,Female,1624.875,37.0,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
70,102.1,198.7,Very Active,Female,1751.875,25.9,Smoothie_300_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Fruit_120_Calories
32,108.4,160.5,Moderately Active,Female,1766.125,42.1,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
78,71.8,186.1,Sedentary,Male,1496.125,20.7,Eggs & Toast_450_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
54,107.4,165.2,Lightly Active,Male,1841.5,39.4,Smoothie_300_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
77,97.4,176.2,Very Active,Other,1529.25,31.4,Smoothie_300_Calories,Salad_300_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
35,105.1,196.1,Lightly Active,Male,2106.625,27.3,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Nuts_250_Calories
77,109.8,156.9,Extremely Active,Male,1698.625,44.6,Oatmeal_350_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
37,112.3,175.9,Moderately Active,Male,2042.375,36.3,Oatmeal_350_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
42,51.5,191.5,Moderately Active,Other,1340.875,14.0,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Fruit_120_Calories
42,82.3,151.7,Very Active,Male,1566.125,35.8,Oatmeal_350_Calories,Salad_300_Calories,Beef Stew_750_Calories,Fruit_120_Calories
53,116.4,189.1,Moderately Active,Male,2085.875,32.6,Eggs & Toast_450_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
68,90.4,191.3,Sedentary,Female,1598.625,24.7,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
19,100.1,178.0,Extremely Active,Female,1857.5,31.6,Oatmeal_350_Calories,Pasta_650_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
30,73.4,172.9,Sedentary,Female,1503.625,24.6,Eggs & Toast_450_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
38,56.5,190.3,Moderately Active,Female,1403.375,15.6,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
25,90.4,180.4,Lightly Active,Male,1911.5,27.8,Oatmeal_350_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
40,79.9,177.1,Sedentary,Other,1544.875,25.5,Yogurt & Fruit_400_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Chips_300_Calories
62,51.8,173.7,Very Active,Male,1298.625,17.2,Smoothie_300_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Chips_300_Calories
74,56.7,189.0,Very Active,Male,1383.25,15.9,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
33,82.4,178.2,Very Active,Male,1777.75,25.9,Smoothie_300_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Protein Bar_200_Calories
50,84.9,153.5,Very Active,Female,1397.375,36.0,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Fruit_120_Calories
51,84.8,181.3,Moderately Active,Male,1731.125,25.8,Smoothie_300_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
31,70.7,151.8,Extremely Active,Female,1339.75,30.7,Yogurt & Fruit_400_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
19,89.5,164.9,Lightly Active,Other,1669.625,32.9,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
21,84.2,156.9,Extremely Active,Other,1556.625,34.2,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Chips_300_Calories
57,67.4,158.8,Lightly Active,Male,1386.5,26.7,Eggs & Toast_450_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
74,94.2,175.0,Extremely Active,Male,1670.75,30.8,Yogurt & Fruit_400_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
80,103.5,159.1,Very Active,Male,1634.375,40.9,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Chips_300_Calories
80,54.2,179.3,Very Active,Other,1101.625,16.9,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
54,62.8,155.2,Extremely Active,Female,1167.0,26.1,Oatmeal_350_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
56,99.8,199.3,Very Active,Other,1802.625,25.1,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
45,78.1,179.8,Extremely Active,Other,1518.75,24.2,Smoothie_300_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
76,91.0,179.2,Extremely Active,Other,1489.0,28.3,Smoothie_300_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
52,86.8,172.2,Very Active,Other,1523.25,29.3,Oatmeal_350_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Chips_300_Calories
63,61.9,171.9,Sedentary,Female,1217.375,20.9,Oatmeal_350_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
56,92.5,184.0,Extremely Active,Other,1634.0,27.3,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
65,58.0,153.4,Extremely Active,Other,1052.75,24.6,Oatmeal_350_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Fruit_120_Calories
43,106.5,170.4,Very Active,Female,1754.0,36.7,Eggs & Toast_450_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
34,85.1,174.9,Moderately Active,Other,1613.125,27.8,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
66,54.7,168.6,Sedentary,Female,1109.75,19.2,Eggs & Toast_450_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
68,119.1,192.9,Extremely Active,Female,1895.625,32.0,Smoothie_300_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
27,81.5,172.6,Very Active,Other,1597.75,27.4,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
43,99.0,193.9,Extremely Active,Male,1991.875,26.3,Smoothie_300_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
18,60.2,193.2,Lightly Active,Female,1558.5,16.1,Smoothie_300_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
33,60.1,186.8,Very Active,Male,1608.5,17.2,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
71,60.9,156.9,Extremely Active,Female,1073.625,24.7,Oatmeal_350_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Chips_300_Calories
34,60.7,151.7,Very Active,Other,1224.125,26.4,Smoothie_300_Calories,Salad_300_Calories,Beef Stew_750_Calories,Protein Bar_200_Calories
60,59.7,165.1,Lightly Active,Other,1167.875,21.9,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Nuts_250_Calories
79,119.0,175.0,Lightly Active,Other,1727.75,38.9,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
54,74.6,184.9,Moderately Active,Other,1470.625,21.8,Oatmeal_350_Calories,Salad_300_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
25,63.4,172.4,Moderately Active,Other,1425.5,21.3,Oatmeal_350_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
41,79.7,193.3,Very Active,Female,1639.125,21.3,Smoothie_300_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
67,85.2,168.1,Moderately Active,Other,1406.625,30.2,Oatmeal_350_Calories,Sandwich_500_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
58,82.2,159.8,Moderately Active,Male,1535.75,32.2,Smoothie_300_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
56,81.9,151.8,Extremely Active,Male,1492.75,35.5,Eggs & Toast_450_Calories,Sandwich_500_Calories,Beef Stew_750_Calories,Nuts_250_Calories
63,100.5,185.9,Very Active,Male,1856.875,29.1,Eggs & Toast_450_Calories,Salad_300_Calories,Beef Stew_750_Calories,Chips_300_Calories
55,97.3,175.9,Sedentary,Female,1636.375,31.4,Oatmeal_350_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Fruit_120_Calories
67,72.9,184.6,Lightly Active,Male,1552.75,21.4,Oatmeal_350_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
55,62.9,174.8,Very Active,Female,1285.5,20.6,Oatmeal_350_Calories,Salad_300_Calories,Grilled Chicken with Vegetables_500_Calories,Nuts_250_Calories
22,99.0,161.5,Extremely Active,Female,1728.375,38.0,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
52,72.9,185.5,Very Active,Male,1633.375,21.2,Oatmeal_350_Calories,Pasta_650_Calories,Beef Stew_750_Calories,Chips_300_Calories
40,118.4,162.1,Extremely Active,Female,1836.125,45.1,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Vegetarian Pizza_800_Calories,Fruit_120_Calories
78,101.1,174.7,Moderately Active,Other,1551.875,33.1,Oatmeal_350_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
76,77.0,191.2,Extremely Active,Female,1424.0,21.1,Yogurt & Fruit_400_Calories,Salad_300_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
67,120.0,193.5,Very Active,Female,1913.375,32.0,Yogurt & Fruit_400_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Fruit_120_Calories
48,59.4,170.6,Very Active,Other,1259.25,20.4,Oatmeal_350_Calories,Pasta_650_Calories,Grilled Chicken with Vegetables_500_Calories,Protein Bar_200_Calories
77,72.6,165.3,Sedentary,Other,1213.125,26.6,Oatmeal_350_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
51,87.0,153.0,Moderately Active,Female,1410.25,37.2,Yogurt & Fruit_400_Calories,Stir Fry_600_Calories,Fish and Rice_700_Calories,Protein Bar_200_Calories
45,58.7,194.7,Lightly Active,Female,1417.875,15.5,Oatmeal_350_Calories,Sandwich_500_Calories,Fish and Rice_700_Calories,Nuts_250_Calories
25,92.0,188.3,Lightly Active,Female,1810.875,25.9,Yogurt & Fruit_400_Calories,Sandwich_500_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
31,100.6,170.0,Very Active,Male,1918.5,34.8,Smoothie_300_Calories,Stir Fry_600_Calories,Beef Stew_750_Calories,Fruit_120_Calories
43,79.6,171.6,Lightly Active,Male,1658.5,27.0,Smoothie_300_Calories,Stir Fry_600_Calories,Grilled Chicken with Vegetables_500_Calories,Chips_300_Calories
55,94.7,153.7,Lightly Active,Female,1471.625,40.1,Smoothie_300_Calories,Pasta_650_Calories,Vegetarian Pizza_800_Calories,Chips_300_Calories
